QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYA,CLOTHYA_,CLOTHMOA,CLOT_MOA,CLOTHXA,CLOTHXA_
20154,3274331,8,400,1,200,D,9,D,75,E
20154,3274441,3,0,1,200,D,8,D,.,H
20154,3274441,3,200,1,200,D,8,D,33,E
20154,3274441,3,400,1,200,D,8,D,27,E
20154,3274821,6,0,1,200,D,8,D,8,D
20154,3274913,3,302,1,200,D,8,D,26,E
20154,3274913,3,403,1,200,D,8,D,17,E
20154,3274991,10,0,1,200,D,8,D,30,D
20154,3275051,8,102,1,200,D,8,D,14,E
20154,3275051,8,202,1,200,D,8,D,6,E
20154,3275221,4,0,1,200,D,10,D,40,D
20154,3275391,1,102,1,200,D,8,D,3,E
20154,3275391,1,204,1,200,D,8,D,2,E
20154,3275391,2,102,1,200,D,9,D,2,E
20154,3275391,2,204,1,200,D,9,D,3,E
20154,3275391,3,102,1,200,D,10,D,1,E
20154,3275391,3,204,1,200,D,10,D,3,E
20154,3275421,4,2,1,200,D,8,D,17,E
20154,3275431,1,0,1,200,D,8,D,75,D
20154,3275521,1,4,1,200,D,10,D,35,E
20154,3275545,5,0,1,200,D,9,D,35,D
20154,3275583,2,0,1,200,D,8,D,15,D
20154,3275811,3,0,1,200,D,8,D,21,D
20154,3275851,1,3,1,200,D,8,D,50,E
20154,3275911,3,402,1,200,D,8,D,44,E
20154,3275911,4,402,1,200,D,9,D,46,E
20154,3275911,5,402,1,200,D,10,D,46,E
20154,3276731,3,2,1,200,D,8,D,30,E
20154,3276731,4,3,1,200,D,8,D,38,E
20154,3276731,5,2,1,200,D,8,D,25,E
20154,3276801,4,0,1,200,D,9,D,69,D
20154,3276811,7,0,1,200,D,10,D,27,D
20154,3276851,1,0,1,200,D,10,D,75,D
20154,3277111,4,0,1,200,D,8,D,30,D
20154,3277221,2,0,1,200,D,9,D,12,D
20154,3277331,3,5,1,200,D,10,D,30,E
20154,3277471,6,4,1,200,D,10,D,118,E
20154,3277481,6,301,1,200,D,8,D,42,E
20154,3277481,6,403,1,200,D,8,D,33,E
20154,3277931,2,202,1,200,D,8,D,32,E
20154,3277931,2,302,1,200,D,8,D,49,E
20154,3277931,2,403,1,200,D,8,D,11,E
20154,3277972,6,0,1,200,D,8,D,.,H
20154,3277972,6,100,1,200,D,8,D,16,E
20154,3277972,6,300,1,200,D,8,D,24,E
20154,3278013,2,0,1,200,D,10,D,60,D
20154,3278371,4,0,1,200,D,8,D,12,D
20154,3278673,2,2,1,200,D,8,D,25,E
20154,3278741,4,0,1,200,D,10,D,20,D
20154,3278751,3,105,1,200,D,8,D,36,E
20154,3278751,3,405,1,200,D,8,D,36,E
20154,3278791,3,1,1,200,D,9,D,18,E
20154,3278841,1,4,1,200,D,9,D,13,E
20154,3278971,7,0,1,200,D,10,D,20,D
20154,3279181,6,0,1,200,D,9,D,6,D
20154,3279261,4,0,1,200,D,9,D,9,D
20154,3279281,4,4,1,200,D,8,D,14,E
20154,3279471,7,0,1,200,D,8,D,27,D
20154,3279471,8,0,1,200,D,8,D,27,D
20154,3279781,1,4,1,200,D,10,D,31,G
20154,3280061,1,102,1,200,D,8,D,52,E
20154,3280061,1,202,1,200,D,8,D,39,E
20154,3280171,4,202,1,200,D,9,D,214,E
20154,3280251,1,0,1,200,D,10,D,10,D
20154,3280531,4,0,1,200,D,10,D,12,D
20154,3280621,5,2,1,200,D,10,D,9,E
20154,3280731,5,2,1,200,D,9,D,85,E
20154,3280781,8,207,1,200,D,10,D,35,E
20154,3280931,5,2,1,200,D,9,D,56,E
20154,3281331,7,0,1,200,D,10,D,11,D
20154,3281341,3,202,1,200,D,10,D,9,E
20154,3281411,5,0,1,200,D,9,D,35,D
20154,3281441,6,102,1,200,D,8,D,37,E
20154,3281441,6,202,1,200,D,8,D,50,E
20154,3281441,6,402,1,200,D,8,D,33,E
20154,3281471,2,3,1,200,D,8,D,17,E
20154,3281471,3,4,1,200,D,8,D,100,E
20154,3281471,5,4,1,200,D,9,D,97,E
20154,3281471,7,4,1,200,D,10,D,99,E
20154,3292201,3,0,1,200,D,11,D,35,D
20154,3292221,6,0,1,200,D,11,D,.,H
20154,3292221,6,100,1,200,D,11,D,62,E
20154,3292221,6,200,1,200,D,11,D,30,E
20154,3292221,6,400,1,200,D,11,D,23,E
20154,3292261,3,0,1,200,D,10,D,60,D
20154,3292351,26,0,1,200,D,9,D,.,H
20154,3292351,26,100,1,200,D,9,D,193,E
20154,3292351,26,200,1,200,D,9,D,89,E
20154,3292351,26,300,1,200,D,9,D,76,E
20154,3292351,26,400,1,200,D,9,D,74,E
20154,3292521,1,0,1,200,D,10,D,60,D
20154,3292561,1,204,1,200,D,10,D,141,E
20154,3292581,1,202,1,200,D,10,D,22,E
20154,3292751,3,2,1,200,D,10,D,36,E
20154,3293031,3,0,1,200,D,9,D,50,D
20154,3293051,1,0,1,200,D,11,D,138,D
20154,3293201,1,1,1,200,D,11,D,36,E
20154,3293411,1,3,1,200,D,10,D,28,E
20154,3293501,4,202,1,200,D,10,D,12,E
20154,3293581,2,2,1,200,D,11,D,22,E
20154,3294201,2,203,1,200,D,11,D,20,E
20154,3294551,2,102,1,200,D,11,D,43,E
20154,3294551,2,202,1,200,D,11,D,36,E
20154,3294842,2,0,1,200,D,11,D,20,D
20154,3294901,5,0,1,200,D,11,D,.,H
20154,3294901,5,100,1,200,D,11,D,16,E
20154,3294901,5,200,1,200,D,11,D,14,E
20154,3294901,5,300,1,200,D,11,D,12,E
20154,3294901,5,400,1,200,D,11,D,12,E
20154,3295001,7,0,1,200,D,11,D,50,D
20154,3295131,7,0,1,200,D,9,D,25,D
20154,3295511,12,0,1,200,D,11,D,43,D
20154,3295621,4,0,1,200,D,9,D,65,F
20154,3295691,11,0,1,200,D,9,D,43,D
20154,3295731,4,0,1,200,D,9,D,86,D
20154,3295871,2,0,1,200,D,10,D,5,D
20154,3295891,6,4,1,200,D,11,D,35,E
20154,3295931,4,7,1,200,D,10,D,28,E
20154,3295961,8,0,1,200,D,11,D,40,D
20154,3296051,4,3,1,200,D,10,D,8,E
20154,3296281,2,1,1,200,D,10,D,43,E
20154,3296351,7,1,1,200,D,10,D,11,E
20154,3296351,8,1,1,200,D,11,D,11,E
20154,3296411,5,0,1,200,D,11,D,46,D
20154,3296581,4,102,1,200,D,10,D,11,E
20154,3296581,4,202,1,200,D,10,D,13,E
20154,3296661,6,3,1,200,D,10,D,68,E
20154,3296931,3,2,1,200,D,10,D,9,E
20154,3297003,6,1,1,200,D,10,D,45,E
20154,3297241,1,0,1,200,D,9,D,16,D
20154,3297281,2,6,1,200,D,11,D,101,E
20154,3297421,3,4,1,200,D,10,D,22,E
20154,3297421,5,2,1,200,D,11,D,18,E
20154,3297481,2,102,1,200,D,9,D,23,E
20154,3297481,2,202,1,200,D,9,D,10,E
20154,3297481,2,301,1,200,D,9,D,11,E
20154,3297831,5,0,1,200,D,11,D,20,D
20154,3297911,5,2,1,200,D,11,D,11,E
20154,3297911,6,2,1,200,D,11,D,22,E
20154,3297931,5,0,1,200,D,11,D,53,D
20154,3298011,3,0,1,200,D,10,D,30,D
20154,3298231,3,0,1,200,D,9,D,5,D
20154,3298261,5,5,1,200,D,11,D,14,E
20154,3298361,4,202,1,200,D,11,D,11,E
20154,3298361,4,302,1,200,D,11,D,7,E
20154,3298431,2,2,1,200,D,11,D,60,E
20154,3298461,8,0,1,200,D,10,D,.,H
20154,3298461,8,100,1,200,D,10,D,29,E
20154,3298461,8,300,1,200,D,10,D,21,E
20154,3298891,4,8,1,200,D,10,D,28,E
20154,3299181,1,7,1,200,D,11,D,125,E
20154,3299411,2,3,1,200,D,9,D,38,E
20154,3299451,3,2,1,200,D,9,D,10,G
20154,3299461,7,203,1,200,D,11,D,19,E
20154,3299561,19,0,1,200,D,11,D,.,H
20154,3299561,19,100,1,200,D,11,D,8,E
20154,3299561,19,200,1,200,D,11,D,7,E
20154,3299631,1,102,1,200,D,11,D,13,E
20154,3299631,1,202,1,200,D,11,D,23,E
20154,3299631,1,402,1,200,D,11,D,17,E
20154,3299731,5,0,1,200,D,10,D,8,D
20154,3300001,1,102,1,200,D,9,D,12,E
20154,3300001,1,202,1,200,D,9,D,3,E
20154,3300331,6,102,1,200,D,10,D,7,E
20154,3300741,3,1,1,200,D,11,D,34,E
20154,3300831,1,0,1,200,D,9,D,5,D
20154,3300901,3,1,1,200,D,10,D,150,E
20154,3300901,4,2,1,200,D,11,D,12,E
20154,3301161,6,0,1,200,D,10,D,22,D
20154,3301331,6,402,1,200,D,9,D,88,E
20154,3301451,5,3,1,200,D,9,D,25,E
20154,3301591,2,3,1,200,D,9,D,25,E
20154,3301643,6,0,1,200,D,10,D,150,D
20154,3301901,1,0,1,200,D,9,D,21,D
20154,3302051,2,105,1,200,D,9,D,6,E
20154,3302051,2,304,1,200,D,9,D,8,E
20154,3302051,2,405,1,200,D,9,D,18,E
20154,3302051,3,105,1,200,D,10,D,9,E
20154,3302051,3,304,1,200,D,10,D,8,E
20154,3302051,3,405,1,200,D,10,D,18,E
20154,3302051,4,105,1,200,D,11,D,6,E
20154,3302051,4,304,1,200,D,11,D,8,E
20154,3302051,4,405,1,200,D,11,D,18,E
20154,3302081,2,0,1,200,D,11,D,10,D
20154,3302101,3,1,1,200,D,11,D,3,E
20154,3302131,1,3,1,200,D,11,D,29,E
20154,3302131,2,3,1,200,D,11,D,46,E
20154,3302161,2,0,1,200,D,10,D,30,D
20154,3302171,2,302,1,200,D,9,D,25,E
20154,3302171,2,403,1,200,D,9,D,10,E
20154,3302171,3,302,1,200,D,10,D,32,E
20154,3302171,3,403,1,200,D,10,D,8,E
20154,3302171,4,302,1,200,D,11,D,32,E
20154,3302171,4,403,1,200,D,11,D,10,E
20154,3302211,5,0,1,200,D,9,D,100,D
20154,3302421,4,102,1,200,D,9,D,14,E
20154,3302421,4,202,1,200,D,9,D,26,E
20154,3302421,5,102,1,200,D,10,D,7,E
20154,3302421,5,203,1,200,D,10,D,27,E
20154,3302611,3,3,1,200,D,10,D,65,E
20154,3302641,5,0,1,200,D,11,D,30,D
20154,3302854,2,1,1,200,D,10,D,15,E
20154,3302861,2,1,1,200,D,9,D,6,E
20154,3303031,6,0,1,200,D,11,D,15,D
20154,3303031,7,0,1,200,D,9,D,150,D
20154,3303031,8,0,1,200,D,11,D,30,D
20154,3303111,1,0,1,200,D,9,D,200,D
20161,3089204,36,0,1,200,D,12,D,28,D
20161,3089204,37,0,1,200,D,12,D,20,D
20161,3089204,38,0,1,200,D,12,D,28,D
20161,3089394,1,1,1,200,D,12,D,24,E
20161,3089514,3,204,1,200,D,12,D,60,E
20161,3089514,3,404,1,200,D,12,D,9,E
20161,3089614,1,3,1,200,D,11,D,72,E
20161,3090094,3,0,1,200,D,11,D,7,D
20161,3090274,1,102,1,200,D,12,D,6,E
20161,3090274,1,202,1,200,D,12,D,10,E
20161,3090394,3,303,1,200,D,11,D,4,E
20161,3090394,3,403,1,200,D,11,D,7,E
20161,3090534,6,0,1,200,D,12,D,47,D
20161,3090834,4,203,1,200,D,12,D,20,E
20161,3090834,4,302,1,200,D,12,D,37,E
20161,3090854,1,3,1,200,D,11,D,17,E
20161,3091364,1,102,1,200,D,12,D,62,E
20161,3091364,1,204,1,200,D,12,D,46,E
20161,3091434,7,0,1,200,D,12,D,23,D
20161,3091544,3,0,1,200,D,12,D,24,D
20161,3091834,2,0,1,200,D,11,D,7,D
20161,3092044,1,0,1,200,D,12,D,5,D
20161,3093484,2,3,1,200,D,12,D,64,E
20161,3093674,2,0,1,200,D,11,D,38,D
20161,3093684,3,0,1,200,D,12,D,80,D
20161,3093964,2,0,1,200,D,12,D,54,D
20161,3094524,2,1,1,200,D,12,D,2,G
20161,3094604,2,2,1,200,D,12,D,7,E
20161,3095074,11,101,1,200,D,12,D,4,E
20161,3095074,11,201,1,200,D,12,D,22,E
20161,3095074,11,402,1,200,D,12,D,16,E
20161,3095234,6,0,1,200,D,12,D,.,H
20161,3095234,6,200,1,200,D,12,D,14,E
20161,3095234,6,400,1,200,D,12,D,21,E
20161,3095324,4,0,1,200,D,12,D,48,D
20161,3095594,1,202,1,200,D,12,D,2,G
20161,3096784,2,3,1,200,D,12,D,10,E
20161,3096854,3,0,1,200,D,10,D,25,D
20161,3096854,4,0,1,200,D,10,D,60,D
20161,3097034,3,0,1,200,D,12,D,18,D
20161,3097634,2,0,1,200,D,12,D,11,D
20161,3097644,2,0,1,200,D,12,D,8,D
20161,3097644,3,0,1,200,D,12,D,13,D
20161,3097884,10,0,2,200,D,10,D,70,D
20161,3098114,7,0,1,200,D,12,D,.,H
20161,3098114,7,100,1,200,D,12,D,24,E
20161,3098114,7,200,1,200,D,12,D,11,E
20161,3098114,7,300,1,200,D,12,D,17,E
20161,3098114,7,400,1,200,D,12,D,8,E
20161,3098114,8,0,1,200,D,12,D,.,H
20161,3098114,8,100,1,200,D,12,D,68,E
20161,3098114,8,200,1,200,D,12,D,34,E
20161,3098114,8,300,1,200,D,12,D,52,E
20161,3098114,8,400,1,200,D,12,D,26,E
20161,3098604,1,104,1,200,D,12,D,33,E
20161,3098604,1,204,1,200,D,12,D,20,E
20161,3098904,2,0,1,200,D,12,D,8,D
20161,3099384,15,0,1,200,D,12,D,.,H
20161,3099384,15,300,1,200,D,12,D,8,E
20161,3099384,15,400,1,200,D,12,D,8,E
20161,3099844,21,0,1,200,D,12,D,35,D
20161,3099964,3,2,1,200,D,12,D,30,E
20161,3100034,1,403,1,200,D,12,D,10,E
20161,3100034,2,203,1,200,D,12,D,60,G
20161,3100034,2,403,1,200,D,12,D,34,G
20161,3100054,3,0,2,200,D,10,D,20,D
20161,3100194,5,0,1,200,D,12,D,20,D
20161,3100874,4,0,1,200,D,11,D,60,D
20161,3101244,11,0,1,200,D,10,D,50,D
20161,3101244,15,2,2,200,D,10,D,37,E
20161,3102524,3,102,1,200,D,12,D,36,E
20161,3102524,3,202,1,200,D,12,D,33,E
20161,3102904,2,3,1,200,D,12,D,13,E
20161,3103164,6,0,1,200,D,11,D,53,D
20161,3103394,1,203,1,200,D,12,D,16,E
20161,3103454,3,3,1,200,D,12,D,15,E
20161,3103584,10,0,1,200,D,12,D,30,D
20161,3104214,14,0,1,200,D,12,D,16,D
20161,3104254,10,0,1,200,D,11,D,.,H
20161,3104254,10,300,1,200,D,11,D,107,E
20161,3104254,10,400,1,200,D,11,D,107,E
20161,3104314,3,104,1,200,D,12,D,61,E
20161,3104774,3,104,1,200,D,11,D,7,E
20161,3104774,3,208,1,200,D,11,D,12,E
20161,3104774,4,101,1,200,D,10,D,128,E
20161,3104774,4,201,1,200,D,10,D,66,E
20161,3104974,1,102,1,200,D,12,D,42,E
20161,3104974,1,202,1,200,D,12,D,29,E
20161,3105034,6,3,1,200,D,11,D,20,E
20161,3105164,4,104,1,200,D,12,D,18,E
20161,3105164,4,206,1,200,D,12,D,8,E
20161,3105224,3,1,1,200,D,12,D,14,E
20161,3105224,4,3,1,200,D,12,D,18,E
20161,3105764,6,0,1,200,D,12,D,60,D
20161,3105914,5,6,1,200,D,10,D,13,E
20161,3106394,1,4,1,200,D,10,D,14,E
20161,3106664,13,0,1,200,D,12,D,27,D
20161,3106714,6,2,1,200,D,12,D,60,E
20161,3106794,2,0,1,200,D,11,D,25,D
20161,3107274,4,0,2,200,D,10,D,15,D
20161,3107604,14,0,1,200,D,11,D,39,D
20161,3107604,15,0,1,200,D,12,D,13,D
20161,3107984,1,103,1,200,D,12,D,60,E
20161,3107984,1,204,1,200,D,12,D,64,E
20161,3108114,2,102,1,200,D,12,D,7,E
20161,3108114,2,203,1,200,D,12,D,27,E
20161,3108114,2,302,1,200,D,12,D,25,E
20161,3108114,2,403,1,200,D,12,D,12,E
20161,3108254,3,0,1,200,D,12,D,30,D
20161,3108394,2,0,1,200,D,12,D,35,D
20161,3108994,3,0,1,200,D,11,D,27,D
20161,3109264,1,104,1,200,D,12,D,17,E
20161,3109264,1,204,1,200,D,12,D,23,E
20161,3109884,7,0,1,200,D,12,D,17,D
20161,3109884,9,0,1,200,D,11,D,9,D
20161,3110044,4,0,1,200,D,12,D,50,D
20161,3110454,1,3,1,200,D,12,D,21,E
20161,3110974,2,1,1,200,D,12,D,47,E
20161,3142164,1,2,1,200,D,12,D,26,E
20161,3142234,2,0,1,200,D,12,D,216,D
20161,3142314,1,0,1,200,D,1,D,150,D
20161,3142314,2,2,1,200,D,1,D,15,E
20161,3142544,1,102,1,200,D,11,D,22,G
20161,3142614,3,0,1,200,D,12,D,.,H
20161,3142614,3,200,1,200,D,12,D,56,E
20161,3142614,3,400,1,200,D,12,D,44,E
20161,3142714,8,2,1,200,D,11,D,29,E
20161,3142714,9,2,1,200,D,12,D,25,E
20161,3142864,16,0,1,200,D,1,D,30,D
20161,3142864,17,0,1,200,D,1,D,30,D
20161,3142864,18,0,1,200,D,1,D,20,D
20161,3143364,4,0,1,200,D,1,D,32,D
20161,3143394,1,0,1,200,D,12,D,50,D
20161,3143394,2,0,1,200,D,1,D,50,D
20161,3143394,3,8,1,200,D,12,D,48,E
20161,3143534,18,0,1,200,D,12,D,54,D
20161,3143534,19,0,1,200,D,1,D,.,H
20161,3143534,19,200,1,200,D,1,D,40,E
20161,3143534,19,400,1,200,D,1,D,32,E
20161,3143744,1,3,1,200,D,11,D,28,E
20161,3143744,2,2,1,200,D,12,D,13,E
20161,3144204,2,0,1,200,D,12,D,24,D
20161,3144254,4,101,1,200,D,12,D,155,E
20161,3144574,1,402,1,200,D,12,D,8,E
20161,3144574,2,402,1,200,D,11,D,9,E
20161,3144974,6,0,1,200,D,12,D,45,D
20161,3145044,11,0,1,200,D,1,D,30,D
20161,3145264,5,102,1,200,D,12,D,40,E
20161,3145264,5,203,1,200,D,12,D,18,E
20161,3145384,3,102,1,200,D,12,D,23,E
20161,3145384,3,202,1,200,D,12,D,29,E
20161,3145384,3,302,1,200,D,12,D,64,E
20161,3145424,1,1,1,200,D,1,D,31,E
20161,3145484,1,2,1,200,D,11,D,34,E
20161,3145484,2,2,1,200,D,12,D,71,E
20161,3145504,4,0,1,200,D,12,D,.,H
20161,3145504,4,200,1,200,D,12,D,16,E
20161,3145504,4,300,1,200,D,12,D,12,E
20161,3145504,4,400,1,200,D,12,D,27,E
20161,3145684,1,102,1,200,D,12,D,23,E
20161,3145684,1,203,1,200,D,12,D,17,E
20161,3145684,1,302,1,200,D,12,D,3,E
20161,3145734,3,0,1,200,D,1,D,16,D
20161,3145754,3,1,1,200,D,12,D,20,E
20161,3145894,2,102,1,200,D,12,D,44,E
20161,3145894,2,402,1,200,D,12,D,13,E
20161,3145954,1,1,1,200,D,11,D,96,E
20161,3146094,2,1,1,200,D,1,D,6,E
20161,3146314,2,4,1,200,D,1,D,54,E
20161,3146744,3,0,1,200,D,12,D,50,D
20161,3146754,14,0,1,200,D,12,D,14,D
20161,3146754,15,0,1,200,D,12,D,14,D
20161,3146814,3,1,1,200,D,12,D,56,E
20161,3146954,3,0,1,200,D,12,D,40,D
20161,3147044,11,0,1,200,D,12,D,20,D
20161,3147044,12,0,1,200,D,12,D,12,D
20161,3147064,5,0,2,200,D,11,D,13,D
20161,3147184,2,0,1,200,D,11,D,32,D
20161,3147234,3,101,2,200,D,11,D,4,E
20161,3147234,3,202,2,200,D,11,D,28,E
20161,3147654,1,101,2,200,D,11,D,30,E
20161,3147734,1,103,1,200,D,12,D,5,E
20161,3147734,1,203,1,200,D,12,D,17,E
20161,3147734,1,303,1,200,D,12,D,17,E
20161,3147744,1,105,1,200,D,12,D,24,E
20161,3147744,1,204,1,200,D,12,D,44,E
20161,3147764,6,105,1,200,D,12,D,22,E
20161,3147764,6,206,1,200,D,12,D,35,E
20161,3147904,2,0,1,200,D,11,D,20,D
20161,3147924,3,1,1,200,D,12,D,30,G
20161,3148084,12,0,1,200,D,1,D,200,D
20161,3148104,3,0,1,200,D,1,D,15,D
20161,3148164,3,5,1,200,D,12,D,16,E
20161,3148264,3,4,1,200,D,12,D,10,E
20161,3148264,4,7,1,200,D,12,D,30,E
20161,3148264,6,3,2,200,D,11,D,7,E
20161,3148274,17,0,1,200,D,12,D,15,D
20161,3148274,21,0,1,200,D,12,D,13,D
20161,3148304,3,0,1,200,D,12,D,54,D
20161,3148324,3,2,1,200,D,12,D,43,E
20161,3148484,7,0,1,200,D,11,D,62,D
20161,3148744,5,102,1,200,D,11,D,13,E
20161,3148744,5,202,1,200,D,11,D,56,E
20161,3148744,5,401,1,200,D,11,D,32,E
20161,3148874,1,104,1,200,D,12,D,20,E
20161,3148944,15,0,1,200,D,1,D,20,D
20161,3148944,16,0,1,200,D,1,D,50,D
20161,3149004,10,0,1,200,D,12,D,35,D
20161,3149034,6,0,1,200,D,12,D,20,D
20161,3149254,9,2,1,200,D,1,D,78,E
20161,3149384,1,0,1,200,D,11,D,100,D
20161,3149384,3,202,2,200,D,11,D,98,E
20161,3149774,1,402,1,200,D,12,D,14,E
20161,3150084,6,2,1,200,D,11,D,26,E
20161,3150084,11,2,2,200,D,11,D,23,E
20161,3150214,4,0,1,200,D,12,D,.,H
20161,3150214,4,100,1,200,D,12,D,21,E
20161,3150214,4,200,1,200,D,12,D,23,E
20161,3150214,4,300,1,200,D,12,D,16,E
20161,3150224,21,0,2,200,D,11,D,65,D
20161,3150224,22,0,2,200,D,11,D,44,D
20161,3150364,6,3,1,200,D,12,D,23,E
20161,3150364,7,4,1,200,D,1,D,18,E
20161,3150714,4,0,1,200,D,12,D,13,D
20161,3150944,7,0,1,200,D,12,D,75,D
20161,3150974,7,0,1,200,D,12,D,.,H
20161,3150974,7,100,1,200,D,12,D,25,E
20161,3150974,7,200,1,200,D,12,D,25,E
20161,3151114,2,203,2,200,D,11,D,10,E
20161,3151614,4,102,1,200,D,11,D,6,E
20161,3151614,4,202,1,200,D,11,D,7,E
20161,3151724,1,103,1,200,D,12,D,6,E
20161,3151724,1,203,1,200,D,12,D,10,E
20161,3151724,1,403,1,200,D,12,D,7,E
20161,3151844,2,2,1,200,D,12,D,42,E
20161,3152134,3,2,1,200,D,12,D,221,E
20161,3152204,1,5,1,200,D,12,D,112,E
20161,3152294,3,0,1,200,D,12,D,190,D
20161,3152304,1,104,1,200,D,12,D,11,E
20161,3152304,1,206,1,200,D,12,D,19,E
20161,3152304,1,303,1,200,D,12,D,18,E
20161,3152344,2,0,2,200,D,11,D,22,D
20161,3152384,1,7,1,200,D,12,D,87,E
20161,3152384,2,4,1,200,D,12,D,19,E
20161,3152384,3,5,1,200,D,12,D,18,E
20161,3152384,4,4,1,200,D,12,D,21,E
20161,3163384,1,203,1,200,D,12,D,20,E
20161,3163384,1,403,1,200,D,12,D,21,E
20161,3163574,1,2,1,200,D,2,D,25,E
20161,3163574,2,2,1,200,D,1,D,15,E
20161,3163674,2,0,1,200,D,12,D,35,D
20161,3163774,3,3,1,200,D,1,D,192,E
20161,3164024,3,0,1,200,D,12,D,35,D
20161,3164074,5,0,2,200,D,12,D,40,D
20161,3164264,2,201,1,200,D,2,D,23,E
20161,3164534,2,1,1,200,D,12,D,145,E
20161,3164934,8,0,1,200,D,2,D,62,D
20161,3164934,9,0,1,200,D,2,D,29,D
20161,3165044,4,0,1,200,D,1,D,35,D
20161,3165184,2,102,1,200,D,12,D,2,E
20161,3165184,2,202,1,200,D,12,D,7,E
20161,3165184,2,302,1,200,D,12,D,3,E
20161,3165184,2,402,1,200,D,12,D,2,E
20161,3165184,3,102,1,200,D,1,D,2,E
20161,3165184,3,202,1,200,D,1,D,7,E
20161,3165184,3,302,1,200,D,1,D,3,E
20161,3165184,3,402,1,200,D,1,D,5,E
20161,3165184,4,102,1,200,D,2,D,3,E
20161,3165184,4,202,1,200,D,2,D,7,E
20161,3165184,4,302,1,200,D,2,D,3,E
20161,3165184,4,402,1,200,D,2,D,2,E
20161,3165284,7,0,1,200,D,12,D,.,H
20161,3165284,7,100,1,200,D,12,D,30,E
20161,3165284,7,200,1,200,D,12,D,9,E
20161,3165344,4,202,1,200,D,2,D,31,E
20161,3165344,4,401,1,200,D,2,D,10,E
20161,3165394,1,103,1,200,D,12,D,9,E
20161,3165394,3,102,1,200,D,2,D,5,E
20161,3165414,14,0,1,200,D,1,D,15,D
20161,3165434,3,203,1,200,D,12,D,71,E
20161,3165434,5,204,1,200,D,2,D,39,E
20161,3165874,1,0,1,200,D,2,D,23,D
20161,3166564,5,2,1,200,D,12,D,15,E
20161,3166564,6,2,1,200,D,12,D,82,E
20161,3166714,2,0,1,200,D,1,D,12,D
20161,3167004,4,0,1,200,D,12,D,58,D
20161,3167014,3,102,1,200,D,1,D,54,E
20161,3167054,2,0,1,200,D,2,D,33,D
20161,3167454,1,0,1,200,D,12,D,.,H
20161,3167454,1,100,1,200,D,12,D,22,E
20161,3167454,1,200,1,200,D,12,D,21,E
20161,3168104,14,0,1,200,D,12,D,50,D
20161,3168324,2,102,1,200,D,12,D,5,E
20161,3168324,2,202,1,200,D,12,D,21,E
20161,3168324,2,302,1,200,D,12,D,27,E
20161,3168374,10,0,1,200,D,12,D,32,D
20161,3168384,9,3,1,200,D,2,D,36,E
20161,3168774,8,0,1,200,D,12,D,20,D
20161,3169364,13,0,1,200,D,2,D,30,D
20161,3169754,5,1,1,200,D,2,D,60,E
20161,3169864,7,1,1,200,D,12,D,22,E
20161,3170364,3,0,2,200,D,12,D,80,D
20161,3170504,10,0,2,200,D,12,D,108,F
20161,3170594,4,0,1,200,D,12,D,.,H
20161,3170594,4,100,1,200,D,12,D,54,E
20161,3170594,4,200,1,200,D,12,D,53,E
20161,3170704,2,4,1,200,D,1,D,20,E
20161,3171164,4,103,1,200,D,12,D,21,E
20161,3171164,4,203,1,200,D,12,D,29,E
20161,3171234,4,0,2,200,D,12,D,85,D
20161,3171274,8,102,1,200,D,12,D,14,E
20161,3171274,8,202,1,200,D,12,D,20,E
20161,3171294,3,0,1,200,D,2,D,25,D
20161,3171634,2,4,1,200,D,2,D,32,E
20161,3171634,3,4,1,200,D,12,D,18,E
20161,3171994,4,203,1,200,D,1,D,22,E
20161,3172014,5,0,1,200,D,1,D,.,H
20161,3172014,5,100,1,200,D,1,D,54,E
20161,3172014,5,200,1,200,D,1,D,53,E
20161,3172254,2,102,1,200,D,12,D,10,E
20161,3172254,2,202,1,200,D,12,D,27,E
20161,3172254,3,1,1,200,D,2,D,74,E
20161,3172314,1,2,1,200,D,2,D,110,E
20161,3172774,13,0,2,200,D,12,D,21,D
20161,3172864,1,102,1,200,D,2,D,9,E
20161,3173124,5,3,1,200,D,2,D,114,E
20161,3173124,7,3,1,200,D,1,D,111,E
20161,3173214,1,3,1,200,D,12,D,32,E
20161,3173414,1,203,1,200,D,2,D,8,E
20161,3173444,5,1,1,200,D,2,D,142,E
20161,3173974,1,2,1,200,D,1,D,236,E
20161,3184683,8,0,1,200,D,12,D,.,H
20161,3184683,8,100,1,200,D,12,D,80,E
20161,3184683,8,200,1,200,D,12,D,40,E
20161,3184923,7,2,1,200,D,12,D,18,E
20161,3184983,5,3,2,200,D,10,D,18,E
20161,3185093,1,5,1,200,D,12,D,33,E
20161,3185093,3,5,1,200,D,12,D,33,E
20161,3185093,4,6,1,200,D,12,D,50,E
20161,3185213,3,0,1,200,D,12,D,25,D
20161,3185213,4,0,1,200,D,12,D,24,D
20161,3185353,3,0,1,200,D,11,D,16,D
20161,3185423,3,0,1,200,D,11,D,35,D
20161,3185483,4,0,1,200,D,12,D,50,D
20161,3185483,6,0,1,200,D,12,D,15,D
20161,3185623,2,3,1,200,D,11,D,43,E
20161,3185704,6,0,1,200,D,12,D,27,D
20161,3185973,5,0,1,200,D,12,D,85,D
20161,3186103,4,0,1,200,D,12,D,15,D
